FrameNr,x,y,w,h
1362,745,169,188,539
1363,746,169,188,539
1364,747,169,188,539
1365,748,168,189,539
1366,750,167,189,540
1367,752,168,194,539
1368,755,167,207,541
1369,756,167,225,541
1370,759,169,241,537
1371,761,169,257,536
1372,764,169,267,536
1373,766,171,283,535
1374,768,172,293,535
1375,772,173,297,535
1376,781,171,292,541
1377,790,171,285,543
1378,796,172,279,542
1379,800,175,275,539
1380,801,174,275,540
1381,801,176,275,538
1382,803,177,273,537
1383,811,176,264,538
1384,824,174,251,540
1385,845,171,230,544
1386,859,171,217,543
1387,868,172,210,542
1388,873,172,207,542
1389,876,171,208,544
1390,878,171,208,544
1391,881,172,207,544
1392,884,172,205,544
1393,885,172,204,544
1394,886,172,203,544
1395,888,172,199,544
1396,888,172,197,544
1397,890,173,193,543
1398,892,173,191,543
1399,894,173,189,543
1400,895,173,190,543
1401,897,172,188,544
1402,897,171,190,545
1403,897,171,192,545
1404,897,170,195,546
1405,897,169,198,547
1406,897,168,199,548
1407,897,169,200,547
1408,897,169,200,547
1409,898,169,199,547
1410,897,169,200,546
1411,898,170,199,545
1412,898,170,199,545
1413,897,170,200,545
1414,897,169,199,546
1415,897,168,198,547
1416,896,168,199,547
1417,895,167,200,548
1418,893,166,202,549
1419,887,166,208,548
1420,874,166,220,549
1421,859,165,235,550
1422,841,166,253,549
1423,816,167,275,547
1424,793,168,295,545
1425,769,171,319,542
1426,748,171,340,543
1427,729,172,355,542
1428,713,177,367,537
1429,701,184,378,531
1430,689,186,387,529
1431,681,182,393,533
1432,678,181,396,534
1433,677,188,397,527
1434,676,194,398,520
1435,675,191,398,523
1436,676,184,392,529
1437,676,178,364,532
1438,677,173,335,535
1439,678,170,296,538
1440,675,167,270,541
1441,672,164,252,544
1442,670,162,243,546
1443,661,161,236,546
1444,656,161,233,546
1445,653,158,227,550
1446,650,157,219,551
1447,646,159,217,549
1448,643,158,217,550
1449,641,159,213,548
1450,641,156,203,551
1451,641,156,196,551
1452,640,158,192,549
1453,640,159,189,548
1454,639,161,190,546
1455,639,161,190,547
1456,639,161,190,547
1457,639,160,189,549
1458,638,158,191,551
1459,638,157,191,551
1460,638,157,191,551
1461,638,156,191,552
1462,637,156,193,552
1463,637,156,193,552
1464,635,157,194,550
1465,633,156,196,551
1466,627,154,202,552
1467,621,152,209,554
1468,605,154,224,551
1469,588,156,241,549
1470,567,158,261,547
1471,563,160,265,545
1472,543,162,285,543
1473,523,163,303,542
1474,499,166,323,539
1475,478,165,340,540
1476,464,164,347,541
1477,454,164,350,541
1478,447,164,352,541
1479,446,169,342,537
1480,445,170,341,537
1481,444,171,336,537
1482,444,172,331,537
1483,442,173,330,535
1484,442,170,330,536
1485,442,165,325,540
1486,442,162,308,541
1487,441,155,283,546
1488,441,151,259,550
1489,442,148,239,554
1490,440,147,229,555
1491,436,145,228,557
1492,434,145,225,557
1493,432,145,216,557
1494,431,145,210,557
1495,432,145,205,558
1496,432,145,204,557
1497,434,145,200,558
1498,436,145,196,558
1499,438,145,191,558
1500,439,145,188,557
1501,439,145,187,558
1502,437,146,189,557
1503,435,146,191,557
1504,433,146,193,557
1505,431,146,194,557
1506,429,145,196,558
1507,427,145,198,558
1508,425,146,200,558
1509,424,146,200,557
1510,423,146,200,557
1511,423,146,199,557
1512,422,146,199,557
1513,422,146,199,557
1514,422,146,198,556
1515,421,145,199,557
1516,418,145,201,557
1517,413,145,205,558
1518,400,145,216,557
1519,382,144,231,558
1520,362,144,248,558
1521,338,145,270,556
1522,309,147,296,554
1523,286,149,317,553
1524,267,151,335,551
1525,239,157,361,546
1526,215,161,383,542
1527,191,165,401,538
1528,174,169,412,534
1529,163,171,418,531
1530,153,173,419,530
1531,143,172,423,531
1532,135,169,428,534
1533,129,165,431,538
1534,128,159,426,542
1535,129,151,409,549
1536,129,145,381,554
1537,129,140,349,559
1538,130,136,311,562
1539,130,132,290,567
1540,129,129,277,571
1541,128,128,266,571
1542,132,128,256,571
1543,131,128,250,572
1544,132,128,243,572
1545,132,128,238,571
1546,131,128,235,571
1547,128,128,235,572
1548,128,128,233,572
1549,123,128,235,571
1550,114,127,239,572
1551,114,126,234,572
1552,106,127,235,571
1553,101,126,233,572
1554,99,126,229,573
1555,99,126,224,573
1556,99,127,216,572
1557,100,129,210,570
1558,100,131,203,569
1559,100,134,200,566
1560,100,138,199,563
1561,101,141,198,561
1562,101,145,196,557
1563,101,146,191,557
1564,101,145,184,559
1565,101,145,176,559
1566,100,142,167,562
1567,100,153,157,549
1568,101,198,144,500
1569,100,214,120,479
1570,102,216,91,474
1571,0,0,0,0
1572,0,0,0,0
1573,0,0,0,0
1574,0,0,0,0
1575,0,0,0,0
1576,0,0,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
1591,0,0,0,0
1592,0,0,0,0
1593,0,0,0,0
1594,0,0,0,0
1595,0,0,0,0
1596,0,0,0,0
1597,0,0,0,0
1598,0,0,0,0
1599,0,0,0,0
1600,0,0,0,0
1601,0,0,0,0
1602,0,0,0,0
1603,0,0,0,0
1604,0,0,0,0
1605,0,0,0,0
1606,0,0,0,0
1607,0,0,0,0
1608,0,0,0,0
1609,0,0,0,0
1610,0,0,0,0
1611,0,0,0,0
1612,0,0,0,0
1613,0,0,0,0
1614,0,0,0,0
1615,0,0,0,0
1616,0,0,0,0
1617,0,0,0,0
1618,0,0,0,0
1619,0,0,0,0
1620,0,0,0,0
1621,0,0,0,0
1622,0,0,0,0
1623,0,0,0,0
1624,0,0,0,0
1625,0,0,0,0
1626,0,0,0,0
1627,0,0,0,0
1628,0,0,0,0
1629,0,0,0,0
1630,0,0,0,0
1631,0,0,0,0
1632,0,0,0,0
1633,0,0,0,0
1634,0,0,0,0
1635,0,0,0,0
1636,0,0,0,0
1637,0,0,0,0
1638,0,0,0,0
1639,0,0,0,0
1640,0,0,0,0
1641,0,0,0,0
1642,0,0,0,0
1643,0,0,0,0
1644,0,0,0,0
1645,0,0,0,0
1646,0,0,0,0
1647,0,0,0,0
1648,0,0,0,0
1649,0,0,0,0
1650,0,0,0,0
1651,0,0,0,0
1652,0,0,0,0
1653,0,0,0,0
1654,0,0,0,0
1655,0,0,0,0
1656,0,0,0,0
1657,0,0,0,0
1658,0,0,0,0
1659,0,0,0,0
1660,0,0,0,0
1661,0,0,0,0
1662,0,0,0,0
1663,0,0,0,0
1664,0,0,0,0
1665,0,0,0,0
1666,0,0,0,0
1667,0,0,0,0
1668,0,0,0,0
1669,0,0,0,0
1670,0,0,0,0
1671,0,0,0,0
1672,0,0,0,0
1673,0,0,0,0
1674,0,0,0,0
1675,0,0,0,0
1676,0,0,0,0
1677,0,0,0,0
1678,0,0,0,0
1679,0,0,0,0
1680,0,0,0,0
1681,0,0,0,0
1682,0,0,0,0
1683,0,0,0,0
1684,0,0,0,0
1685,0,0,0,0
1686,0,0,0,0
1687,0,0,0,0
1688,0,0,0,0
1689,0,0,0,0
1690,0,0,0,0
1691,0,0,0,0
1692,0,0,0,0
1693,0,0,0,0
1694,0,0,0,0
1695,0,0,0,0
1696,0,0,0,0
1697,0,0,0,0
1698,0,0,0,0
1699,0,0,0,0
1700,0,0,0,0
1701,0,0,0,0
1702,0,0,0,0
1703,0,0,0,0
1704,0,0,0,0
1705,0,0,0,0
1706,0,0,0,0
1707,0,0,0,0
1708,0,0,0,0
1709,0,0,0,0
1710,0,0,0,0
1711,0,0,0,0
1712,0,0,0,0
1713,0,0,0,0
1714,0,0,0,0
1715,0,0,0,0
1716,0,0,0,0
1717,0,0,0,0
1718,0,0,0,0
1719,0,0,0,0
1720,0,0,0,0
1721,0,0,0,0
1722,0,0,0,0
1723,0,0,0,0
1724,0,0,0,0
1725,0,0,0,0
1726,0,0,0,0
1727,0,0,0,0
1728,0,0,0,0
1729,0,0,0,0
1730,0,0,0,0
1731,0,0,0,0
1732,0,0,0,0
1733,0,0,0,0
1734,0,0,0,0
1735,0,0,0,0
1736,0,0,0,0
1737,0,0,0,0
1738,0,0,0,0
1739,0,0,0,0
1740,0,0,0,0
1741,0,0,0,0
1742,0,0,0,0
